20200102,603688.SH,材料行业,石英股份,20.68,10.0,295742576.0,,6975293688.0,6975293853.44,4.29,43699383640.0,92502,94704,1,1/1,1.0,U
20200102,603721.SH,文化传媒,中广天择,28.97,9.98,363997584.0,,1783101385.19,3766100000.0,20.73,35483064370.0,93031,95240,5,1/1,1.0,U
20200102,603729.SH,文化传媒,龙韵股份,16.55,4.09,167397176.0,,1544743900.0,1544743900.0,10.5,,100646,,8,0/0,,Z
20200102,603738.SH,电子元件,泰晶科技,21.54,10.01,219179452.0,,3599567665.92,3599567665.92,6.24,31342143180.0,95241,95241,0,1/1,1.0,U
20200102,603825.SH,文化传媒,华扬联众,21.29,10.03,232549381.0,,2017973778.37,4918454036.84,11.93,38297388760.0,93404,93836,3,4/6,1.0,U
20200102,603839.SH,纺织服装,安正时尚,14.3,9.16,141489733.0,,1508853346.0,5746139256.0,9.58,,131750,,3,0/0,,Z
20200102,603880.SH,医药制造,南卫股份,12.86,10.01,272600992.0,,1060046585.0,2173340000.0,27.09,8958198840.0,135308,145100,1,3/3,3.0,U
20200102,603920.SH,电子元件,世运电路,21.0,10.01,517449520.0,,2753570778.0,8603095200.0,19.55,56973000000.0,102528,102558,1,1/1,1.0,U
20200102,603987.SH,医疗行业,康德莱,8.93,9.98,198123145.0,,3943568370.0,3943568441.44,5.14,13464037830.0,101545,102745,2,1/1,1.0,U
20200103,000021.SZ,电子信息,深科技,14.17,10.02,1870414416.0,,20820364496.88,20847745131.2,9.47,120363451650.0,144909,144909,0,1/1,1.0,U
20200103,000159.SZ,石油行业,国际实业,6.38,7.77,433586096.0,,3066776635.34,3066776680.0,14.16,,111721,,4,0/0,,Z
20200103,000407.SZ,石油行业,胜利股份,3.75,2.74,109265110.0,,3284039362.5,3300317460.0,3.29,,93024,,1,0/0,,Z
20200103,000587.SZ,珠宝首饰,金洲慈航,2.02,9.78,162537960.0,,2450283937.0,4289973642.56,6.78,9456941080.0,103451,105515,4,1/1,1.0,U
20200103,000622.SZ,机械行业,恒立实业,5.36,10.06,189837427.0,,2279211360.0,2279211360.0,8.42,14567408000.0,95030,95824,2,1/1,1.0,U
20200103,000636.SZ,电子元件,风华高科,17.03,10.01,952379488.0,,15245308980.33,15245819761.12,6.34,146003639600.0,94103,94103,0,1/1,1.0,U
20200103,000673.SZ,文化传媒,当代东方,5.8,10.06,489367808.0,,4579160076.4,4590992598.4,11.29,35386380000.0,141942,144551,3,1/1,1.0,U
20200103,000713.SZ,农牧饲渔,丰乐种业,9.65,10.03,758371584.0,,3749399014.7,4232317535.2,20.84,48997402150.0,133109,133109,0,1/1,1.0,U
20200103,000716.SZ,食品饮料,黑芝麻,4.92,7.42,783898672.0,,3271707292.44,3672267847.68,23.94,,93206,,1,4/5,,Z
20200103,000892.SZ,文化传媒,欢瑞世纪,5.8,10.06,90183660.0,,3121422052.8,5689686784.0,2.9,5938701200.0,93239,94439,3,1/1,1.0,U
20200103,000998.SZ,农牧饲渔,隆平高科,17.8,10.01,628290416.0,,17180664824.2,23442071411.2,3.66,256360762000.0,92503,92503,0,3/3,3.0,U
20200103,002041.SZ,农牧饲渔,登海种业,11.03,9.97,607087680.0,,9616125968.73,9706400000.0,6.39,65421676470.0,93730,100339,7,2/3,1.0,U
20200103,002105.SZ,文教休闲,信隆健康,7.14,10.02,239277373.0,,2631090000.0,2631090000.0,9.28,26190862320.0,94454,132003,2,2/2,2.0,U
20200103,002115.SZ,通讯行业,三维通信,9.42,5.96,878854176.0,,5010039830.04,6774770553.6,17.34,,94624,,1,0/0,,Z
20200103,002170.SZ,化肥行业,芭田股份,3.7,10.12,187539870.0,,2564916597.4,3281391708.8,7.58,29339342400.0,130003,130003,0,1/1,1.0,U
20200103,002197.SZ,电子信息,证通电子,9.03,9.99,217308292.0,,3924093180.42,4651867204.32,5.87,77518576800.0,142539,142539,0,1/1,1.0,U
20200103,002264.SZ,商业百货,新 华 都,5.4,9.98,125711115.0,,3668587000.2,3696644995.2,3.61,9792360000.0,145118,145554,1,1/1,1.0,U
20200103,002291.SZ,纺织服装,星期六,23.8,9.98,1699408144.0,,9494341101.0,17575992694.4,18.36,32582438000.0,93230,145027,4,12/15,3.0,U
20200103,002315.SZ,电子信息,焦点科技,23.13,9.99,306108304.0,,2715238147.86,5435550000.0,11.38,30723740910.0,93203,94406,3,2/2,2.0,U
20200103,002385.SZ,农牧饲渔,大北农,6.03,10.04,148655907.0,,16772708517.03,25297836812.64,0.89,470324177280.0,92503,92503,0,4/4,4.0,U
20200103,002428.SZ,有色金属,云南锗业,10.11,10.01,821886800.0,,6514012699.98,6603043200.0,13.06,38242015230.0,144136,145157,1,1/1,1.0,U
20200103,002482.SZ,装修装饰,广田集团,4.98,9.93,248187340.0,,7615887088.08,7655652726.72,3.34,,135918,,6,0/0,,Z
20200103,002530.SZ,软件服务,金财互联,13.43,9.99,537995568.0,,8553324454.2,10464631503.68,6.38,20628748600.0,94942,133118,14,1/1,1.0,U
